interaction_id,ad_id,user_id,interaction_type,interaction_date
3976e395-fe59-492a-bab1-1488d68fa8af,c72c0e96-7a17-49f1-9548-52a3f54bf7e3,dd084fb7-0999-4a37-82b0-551ebb96add7,view,2023-09-19 15:34:57
51221964-2b01-400c-a0e9-c370195e929a,09eed97b-854e-424a-91cb-e2620f2c5e39,fc920bdb-53b3-4ebf-ae13-52f28d1028f8,view,2023-09-28 12:27:36
3971d4fd-d12e-4f3f-8e85-622247fe6283,d99450e5-06bf-490d-a88a-101a17caa881,9fac0170-2573-40dd-896a-ec5448dde428,view,2023-09-28 13:07:35
3be47b7b-4e06-468c-bbb9-d3b11486e54d,afd5ffb1-79ea-493b-928b-2fdad1af83f0,5f533cef-23d8-421b-b010-57761293a0e7,conversion,2023-09-21 06:17:03
07b17af6-d9ba-4bb4-a34b-93d8fa507469,a76573d0-9a03-49b3-bf79-a4788d31443f,4f117640-c799-49b1-8fb7-64a8cdc79e86,view,2023-09-06 22:07:43
ba9c8b5a-6285-4cc8-9656-4b81290627e7,2853a9f6-89d3-4b5f-a7a9-919df506c5d0,33dd470d-7270-4363-b835-0c385e1103b4,view,2023-09-06 15:05:58
03b153ad-c63d-4f04-a9e5-80e4b24018e9,2853a9f6-89d3-4b5f-a7a9-919df506c5d0,9b3e6330-797d-498f-838f-44c5d96e3e74,click,2023-09-30 07:49:00
1c6bd35c-9b21-4e65-8730-ee25bc65d21b,d30d671b-9ea9-4dfa-93e0-991676fd6eb1,0a8b8bf2-3095-493a-8692-377bedc0d84a,click,2023-09-19 01:13:24
1e1407f6-bdb5-4c0f-8c2c-a01de94e5eb7,c72c0e96-7a17-49f1-9548-52a3f54bf7e3,d483ce93-2aed-4e94-8d24-c30ddc1c140d,click,2023-09-16 01:55:53
dcfd2f88-095b-4922-9678-67c9cdfb8c71,46853ac8-fd87-4ef9-bd70-39f99e9938a6,6f5d150c-029c-48f2-9d91-40fb6c42c173,conversion,2023-09-23 07:25:39
8f9540e2-66b7-4d70-aa1e-115919981dc6,d8c66ffc-b6d6-4443-989e-0e7b89d1c86e,3f6bbbc3-bdff-4008-ba93-9a991ee5eec5,click,2023-09-22 07:28:37
08457c75-811e-4824-a2de-bfceef446aa9,ccaf0081-ef3b-410c-84ab-8ea1780923df,364d8e1c-8101-4d2e-bcec-c86397c59c56,click,2023-09-28 18:40:03
493f1cf0-aa96-4404-b265-45e9acaadd83,afd5ffb1-79ea-493b-928b-2fdad1af83f0,aaa10d48-af1e-4b54-b76f-491baf39f967,view,2023-09-28 21:49:46
ad5455f5-c9e7-4883-8433-85f8eb346690,c72c0e96-7a17-49f1-9548-52a3f54bf7e3,f88b8bfc-8bd5-4d2e-a71c-d9297fee2d1d,view,2023-09-08 05:46:33
b97067a6-34dd-4eb7-afba-3e1664ff4b1d,46853ac8-fd87-4ef9-bd70-39f99e9938a6,e9a4ecc7-5bd6-4052-acae-d70167b919ab,view,2023-09-13 21:47:49
ef6b1eb1-b52a-457d-9013-cdc115720d91,2853a9f6-89d3-4b5f-a7a9-919df506c5d0,ddc1f6ff-d6af-4749-89a0-710a7447e4e5,click,2023-09-02 09:36:39
df0b254b-d985-475f-b44c-a1c47c6289a7,0000474f-d189-441f-b406-855c93b33591,da738242-8789-4cbe-80b0-41707a903475,conversion,2023-09-22 04:37:15
59b8f937-1b32-44ba-bea9-696455daf853,7d58f013-b78e-4bb8-99af-b115fdd8291c,ba0920ea-d77f-4107-90b5-b46d07fadb0a,click,2023-10-01 06:48:38
10b9c8b5-c600-4f8e-acfb-f78253bf7cf1,d9268924-b538-4ba3-9d8b-3e8f4c087ea8,d1648cc4-2636-4fbc-b8e5-a0602ac754b1,click,2023-09-30 21:19:30
66bdb0be-d741-45e6-99da-9ae63562c8ce,a76573d0-9a03-49b3-bf79-a4788d31443f,04bb259b-f5f4-4f6b-84c7-6b0401d16971,click,2023-09-13 12:03:33
c07924d3-e3d5-4fbb-bca6-8633895037ee,bc39758a-db4d-47a2-b8d4-536044cb4fe3,ebfd9771-e426-4b65-88d1-6db76d7de152,click,2023-09-04 14:32:02
acb603b0-e4bd-49c7-ad4d-aeb2e3e50860,46853ac8-fd87-4ef9-bd70-39f99e9938a6,14202ae2-ea5e-4fbf-a120-977e9cdb4556,conversion,2023-09-18 07:57:35
e42e532d-7f2c-4606-9f4e-7d4b9fdf3a0c,d99450e5-06bf-490d-a88a-101a17caa881,8d624cd8-d233-4912-8609-9cac06e6421d,click,2023-09-25 21:59:43
066b36bf-dfdd-4bb8-9f07-f9185c22d728,3efcdd4d-937c-4f40-b421-30d75d4fb732,633a4413-c580-431f-b0a1-38ab67c742bb,click,2023-09-26 18:05:04
bdd5ecc5-30f6-4a63-9406-d7c514b5e39b,65c7b42b-c7b6-473e-bb64-c7ef01c27af3,90e9c11b-7235-432b-ae4d-11ccffd23be1,conversion,2023-09-26 05:57:19
6866656b-da4b-4d1b-9c97-cbaa8a19e2f4,d9efafdb-1f19-446f-917e-bfa4a1e01c4d,86d440b0-75b4-4197-a6c6-7dc7b2e02bd8,view,2023-09-04 23:21:12
f9131e4b-ef35-4389-a5c7-74e11119c460,d30d671b-9ea9-4dfa-93e0-991676fd6eb1,d346d705-5343-4546-a286-46a777cbafb2,conversion,2023-09-29 07:21:23
88ae5093-9dc6-458c-a645-ee5a567b73b6,2853a9f6-89d3-4b5f-a7a9-919df506c5d0,f4ac597b-bd5d-459b-91f6-7141163b5a25,click,2023-09-07 00:24:24
c2c49197-e158-4b7f-ad7c-e1a3b9111785,bc39758a-db4d-47a2-b8d4-536044cb4fe3,5b2717f3-c17f-4deb-a028-196390260801,conversion,2023-09-22 13:52:10
2537803b-00ff-4810-af6e-9f77f34b7b95,bc0d84cf-5026-4ae9-a8b4-df388179d9e2,3e21f5db-b188-4f06-a3eb-83b4f55d40dc,conversion,2023-09-19 04:21:23
d1d936f0-669d-496e-a984-66347bc8998b,ccaf0081-ef3b-410c-84ab-8ea1780923df,541d1d6f-f91a-4cfb-ae8f-4a8dd0ae63a7,click,2023-09-24 04:41:41
1160dba3-2dd8-42eb-a9fe-8f58086fbc83,c72c0e96-7a17-49f1-9548-52a3f54bf7e3,3e8448b5-28c7-49ae-a271-feacf34e4eae,view,2023-09-22 18:37:52
5a03f8de-fa2c-4536-a79f-121a0f77b2c3,46853ac8-fd87-4ef9-bd70-39f99e9938a6,0f8a343f-ea08-4717-836f-6fb7db67368c,conversion,2023-09-21 23:24:39
0ad1b8eb-b8a9-4b3d-8de1-4dbb3a31f9ed,7d58f013-b78e-4bb8-99af-b115fdd8291c,56f324de-2d69-4235-a197-699e193e77fb,click,2023-09-30 09:52:26
ed0fa966-ca0c-4139-8048-9c5ee3fbc16b,7d58f013-b78e-4bb8-99af-b115fdd8291c,09c197c8-0c3c-4ed0-b9e9-3af8604077c9,conversion,2023-09-14 03:06:27
32242794-866d-4ee9-8d0d-5edd0ff42806,d9efafdb-1f19-446f-917e-bfa4a1e01c4d,5c683c50-23e3-491e-bc9f-5d31100f26b1,view,2023-09-13 22:16:36
11fac815-e998-479d-99b8-7d43a5d617ac,2853a9f6-89d3-4b5f-a7a9-919df506c5d0,751a1c24-5d9b-402c-9df4-f16aff74a776,conversion,2023-09-16 21:40:10
b1e1b96b-8554-4424-a938-e7941a65cbc8,afd5ffb1-79ea-493b-928b-2fdad1af83f0,8191ed6a-ce11-49ae-99ff-3f89a41d8077,view,2023-09-28 06:49:30
69d2cb1b-3bb3-457f-81f9-0ab393da3b5c,d99450e5-06bf-490d-a88a-101a17caa881,bf5e9048-14ba-40a9-b8b0-41ba4c7a4879,click,2023-09-25 03:43:29
eec1015f-ef84-4d65-ab80-bde8d3e2ea5d,dd67436e-9798-44cb-baae-7c37f66c442e,8e09c7fa-4047-41ed-9240-2fedc81f2b08,view,2023-09-18 00:18:54
0dcc0821-c17d-49ac-8f52-a90d1458ef68,afd5ffb1-79ea-493b-928b-2fdad1af83f0,1df9a954-fd42-450a-a92e-a532a4038f89,click,2023-09-24 04:45:42
d6cdc8c5-3544-4513-a3a8-0a3b67d077a0,09eed97b-854e-424a-91cb-e2620f2c5e39,78b340c8-6bb1-4e44-9e54-6da6f1a41a02,view,2023-09-01 18:06:52
b5f6b5bc-f6f5-4301-909a-b8c5d2559b52,afd5ffb1-79ea-493b-928b-2fdad1af83f0,6871be0c-9423-41a8-9d64-e2df4dce5574,view,2023-09-16 18:26:16
c9d30a93-f973-4a0b-8527-0c1ab17f3de5,0000474f-d189-441f-b406-855c93b33591,0f62dc42-d2c3-4280-9b2a-3a1bed52d889,view,2023-09-07 17:22:13
849ceefd-685c-49ec-97c1-208745ba20f1,d30d671b-9ea9-4dfa-93e0-991676fd6eb1,b01656e8-6697-4999-be1a-9f5eb537b1b9,view,2023-09-28 02:23:52
63ebc7df-36cd-40ef-b11e-7b12f0b9ce00,ccaf0081-ef3b-410c-84ab-8ea1780923df,7a9fb3c5-56ff-4c41-95d0-045a01c79785,view,2023-09-24 20:18:12
3e4798ec-ce4d-4ed7-83d8-f4502a9d9cc2,d30d671b-9ea9-4dfa-93e0-991676fd6eb1,15de5fc6-e211-4831-9b80-de813a3b3806,click,2023-09-07 01:23:13
6698063a-52f1-4a92-90c2-f99a7dd9a5b6,d30d671b-9ea9-4dfa-93e0-991676fd6eb1,453c6a9f-4853-4cd9-a742-54324370a243,conversion,2023-09-29 19:49:55
e9ded554-5f77-4bbc-a8fd-dae41aa62772,d30d671b-9ea9-4dfa-93e0-991676fd6eb1,69820a90-d006-4c5e-b269-5fd96cf32b4e,click,2023-09-10 22:52:13
95f6239e-08da-4166-9024-62d803a839aa,dd67436e-9798-44cb-baae-7c37f66c442e,16dc8019-8da1-4a91-bbea-8a0476a4c9bf,view,2023-09-22 11:22:00
25b495a7-800d-47ed-be5c-544993640201,3cecc100-b764-4cab-9c67-22b8e4e2221d,12c92203-1170-45b7-ae74-72b4c719020c,view,2023-09-29 09:05:14
67e5b1bf-a278-4039-a237-a352b7f21ad6,46853ac8-fd87-4ef9-bd70-39f99e9938a6,c2289cf4-fe7a-4065-a018-b0ddd3000faa,view,2023-09-22 19:19:31
e0b67758-5188-43c7-8bf7-55846b3951de,ccaf0081-ef3b-410c-84ab-8ea1780923df,3ef15c0d-7da3-4bc5-bbbc-7f4c846a9362,view,2023-09-07 16:31:14
e871100b-322f-4f9a-9fc4-1200f0122f97,d30d671b-9ea9-4dfa-93e0-991676fd6eb1,043c40e0-5da4-4433-93e2-b1723dd08705,conversion,2023-09-11 05:23:34
5bb98151-0cd7-4a64-a2b0-9f021bfec148,7d58f013-b78e-4bb8-99af-b115fdd8291c,0bf74ed4-e436-4ad1-82e6-9d369c57f0b5,view,2023-09-07 11:29:20
0722a076-8034-4323-9896-ebc228e0f1b3,3cecc100-b764-4cab-9c67-22b8e4e2221d,7d8b8651-6d90-4819-ba3d-22dace79463c,click,2023-09-06 15:33:49
bfe2d90c-cc8c-4bf5-bafb-2ff69874075b,bc39758a-db4d-47a2-b8d4-536044cb4fe3,9ecb742e-7432-49c3-a292-c4bffe51627b,click,2023-09-09 09:43:24
37effc88-5fe0-4cd1-8b4e-3d02354fabb5,7d58f013-b78e-4bb8-99af-b115fdd8291c,8227ca0b-3b7c-49b1-87a3-0cc2b0793521,conversion,2023-09-21 08:36:33
d69a0693-df77-4d92-99cb-0573b36bd31e,bc39758a-db4d-47a2-b8d4-536044cb4fe3,e02da64b-140d-4da6-9878-11e3994d97ca,click,2023-09-21 00:06:53
7c55b514-c9bb-4cf7-ac6d-6b8cbe468437,3efcdd4d-937c-4f40-b421-30d75d4fb732,47b2e5ce-3cbf-43d4-854d-7751057ce1e0,click,2023-09-17 03:16:22
85af5929-bf8d-4947-a085-dda242190442,bc0d84cf-5026-4ae9-a8b4-df388179d9e2,a598c172-3ff8-4f04-992c-27815490623d,view,2023-09-01 23:51:19
16efef63-b7d2-4e5a-9ac2-06b31b145e46,a76573d0-9a03-49b3-bf79-a4788d31443f,66868ba1-7397-40b1-ad1f-4518fe991b3f,conversion,2023-09-30 23:40:50
bd8466d2-f729-4ef1-9952-8171cf9bc5ac,46853ac8-fd87-4ef9-bd70-39f99e9938a6,2b9084d0-70d1-4d34-92de-d101883455c3,click,2023-09-23 10:56:36
e4640be8-3b78-4278-a3ad-d0a249bb95fd,7d58f013-b78e-4bb8-99af-b115fdd8291c,5d41cfa2-731b-4f00-9f1e-4789179874e3,view,2023-09-06 06:12:27
f0385f65-3a8b-4251-88f4-2dde619fd555,7d58f013-b78e-4bb8-99af-b115fdd8291c,6469b8b1-1978-4f72-8658-ca7dc5447560,conversion,2023-10-01 01:42:12
7409b12f-c53f-43c2-b28c-ea017c32a930,bc39758a-db4d-47a2-b8d4-536044cb4fe3,ad18f6b2-1796-4c54-a20d-782900436447,view,2023-09-22 09:34:28
e05b32f4-52c8-4ecd-b98f-bd7cb543113f,d9efafdb-1f19-446f-917e-bfa4a1e01c4d,718f6616-e208-4114-9406-96b82e964c0e,conversion,2023-09-13 15:16:38
f5a8bdca-794d-47e8-b29f-62ca857980e3,a76573d0-9a03-49b3-bf79-a4788d31443f,2039c05f-0914-4f1f-8b0e-0c59696e9bf8,view,2023-09-26 04:52:28
faf078ce-d054-4ce9-8ace-db09e4ecf2c3,d9268924-b538-4ba3-9d8b-3e8f4c087ea8,aa099072-acec-48e0-8f7f-2ff767fdc511,view,2023-09-20 14:34:07
60874c96-7d63-4fea-a6fa-fadf7adef186,d99450e5-06bf-490d-a88a-101a17caa881,3a51ecc4-91a6-4e79-8fa1-b8017064140c,view,2023-10-01 05:58:51
5f958178-d10c-4c80-8b80-e0998664d735,d9268924-b538-4ba3-9d8b-3e8f4c087ea8,c0e5d90f-09c9-44f7-a57e-3bd5d218adf4,conversion,2023-09-18 00:09:32
1a6251e7-17be-4768-8c39-b468c02452c7,d9268924-b538-4ba3-9d8b-3e8f4c087ea8,4f084e6e-2f31-4a3e-bee8-c5b017661cd5,conversion,2023-09-05 17:11:21
1b1810b4-68a3-41cf-a32c-ba4013c98476,2853a9f6-89d3-4b5f-a7a9-919df506c5d0,efb3f8ca-9dca-4983-8272-6d22fac10ff5,view,2023-09-06 20:03:43
16ff3dbc-7413-47e4-b1ae-838bacd3067f,7d58f013-b78e-4bb8-99af-b115fdd8291c,b7d2a328-b6a9-4003-a6dd-369ee5078c75,click,2023-09-21 15:55:16
ea9fed4e-5163-4525-9ec8-639528ec4e17,3efcdd4d-937c-4f40-b421-30d75d4fb732,7dadfd88-9b63-42b9-b97d-a91c67c3bffb,conversion,2023-09-06 09:25:47
7bd8352b-e6b7-4130-877c-7307fd31550c,d9efafdb-1f19-446f-917e-bfa4a1e01c4d,626c0536-81c1-4481-9d02-4805bddee6d9,click,2023-09-13 07:26:30
99bb1754-c36e-4445-a5b2-50c4f15d6406,d8c66ffc-b6d6-4443-989e-0e7b89d1c86e,cc77dc0f-51b1-45fb-97ba-7e66c2ea4c56,view,2023-09-07 02:55:12
296ea539-bae8-43c6-aec6-c0bb5255b9c3,dd67436e-9798-44cb-baae-7c37f66c442e,df279f87-a50b-4aeb-8609-77672ded2651,click,2023-09-17 01:32:31
d785cde4-4038-41c0-94ca-cd439fd5a2e6,d99450e5-06bf-490d-a88a-101a17caa881,58138d0f-42cc-4bd1-8a25-ae492af1b72d,view,2023-09-09 16:24:38
48eb151e-2eb2-4652-94a1-bd80c66f19ac,3efcdd4d-937c-4f40-b421-30d75d4fb732,f7aa1dbe-cf6e-4ccc-93dc-06fc8f044437,view,2023-09-05 17:48:22
0825be0e-59ab-4f63-9553-8131cc3141cc,c72c0e96-7a17-49f1-9548-52a3f54bf7e3,9752dc9f-7b90-4369-aa81-208bb0b0db03,conversion,2023-09-07 10:28:34
201ac19c-18f2-4385-8d06-636d5b770658,d8c66ffc-b6d6-4443-989e-0e7b89d1c86e,f8958ceb-5efc-4385-9d22-bc3af74051bc,conversion,2023-09-03 06:29:37
26f21ded-1bf3-4454-a782-57d36b6cc805,ccaf0081-ef3b-410c-84ab-8ea1780923df,96b4ecaf-a878-4763-8e5a-ea8655c632ff,conversion,2023-09-29 12:01:39
246958bf-08f1-40f4-9ae1-ad66a4a838fc,3cecc100-b764-4cab-9c67-22b8e4e2221d,c78b8c0b-0a50-43d5-8a31-537e7453b8b2,view,2023-09-13 03:16:52
faf06cb1-2586-41d4-9b94-43e47295b9fe,afd5ffb1-79ea-493b-928b-2fdad1af83f0,080e180b-1bad-4d4f-ba4e-7a457da85dbc,view,2023-09-16 19:14:48
6130c01c-aabb-4b39-aaf8-73d844b34c55,d9efafdb-1f19-446f-917e-bfa4a1e01c4d,c404bf61-5fbe-4e4e-82e8-072d5dc538ed,click,2023-09-05 06:21:19
c92382be-e642-4a94-a7d2-91c07e2d6eb1,d30d671b-9ea9-4dfa-93e0-991676fd6eb1,25e8b902-26be-4e46-9255-8682f961f119,click,2023-09-22 21:46:17
ef371a6c-e3b8-4623-8d51-beb5a859ee7c,d30d671b-9ea9-4dfa-93e0-991676fd6eb1,a809b44c-552a-4ee2-b587-f2410f4ca783,click,2023-09-11 17:07:37
cc0742e6-425c-43d1-855f-34bdb6781f93,dd67436e-9798-44cb-baae-7c37f66c442e,294032a1-41f8-4c66-a342-123dcf2007b8,click,2023-09-09 01:50:52
d26c4578-2565-4601-8ec2-98ee46513f05,bc39758a-db4d-47a2-b8d4-536044cb4fe3,5cd69149-e364-4784-bd2e-b8ec438e281a,conversion,2023-09-08 08:27:39
b59a98a9-0858-41f8-925d-d5bd13c46358,a76573d0-9a03-49b3-bf79-a4788d31443f,e3ceaf40-b89f-4af1-a072-05488cd60f0c,conversion,2023-09-11 22:30:42
ec0764ab-fd12-495c-a988-5e4cf464390f,afd5ffb1-79ea-493b-928b-2fdad1af83f0,a552e22d-6b23-45be-bd3f-8dd478360257,view,2023-09-05 03:52:43
73b0a2ef-8314-49cf-8665-826648d2b63b,3efcdd4d-937c-4f40-b421-30d75d4fb732,4cb23c08-94b0-460b-a643-bdec1793c050,click,2023-09-30 21:19:17
6d8c030a-d918-46a3-a08a-a5bdda832c1a,65c7b42b-c7b6-473e-bb64-c7ef01c27af3,52d87270-7993-4ecc-a2f0-324ac979e2bc,conversion,2023-09-12 15:18:32
bc1921bf-c5cc-4ed3-be2e-f7c0f1fc9217,c72c0e96-7a17-49f1-9548-52a3f54bf7e3,61dfa57f-43af-4865-84c7-2f8db423283a,view,2023-09-06 00:52:26
50318f3d-c6df-4a7f-8931-5d78af387a78,bc39758a-db4d-47a2-b8d4-536044cb4fe3,da0e9076-6d3d-4a60-852e-72ae788470f4,view,2023-09-20 22:41:50
ee9720b1-9af8-47b8-ac4b-b5d25c3fd359,3efcdd4d-937c-4f40-b421-30d75d4fb732,03800a6a-a375-49c1-8134-bdac185a3a31,view,2023-09-21 12:42:08
a742e256-bf4b-4d47-9883-d1bb9b0b8a9d,0000474f-d189-441f-b406-855c93b33591,a34a7bac-bc6e-4983-bd2c-cfb90f8c0622,conversion,2023-09-06 06:16:09
8916f917-5acd-4a2f-ad82-a8ab1145ba61,d9268924-b538-4ba3-9d8b-3e8f4c087ea8,9b140a2c-b8e1-4ed1-ad70-d0da011fea08,view,2023-09-26 11:21:03
832e205e-e92b-473e-bb7f-08be58232b14,09eed97b-854e-424a-91cb-e2620f2c5e39,bed60cad-6960-491d-8f3a-35d771fae886,click,2023-09-05 16:18:00
bdb1dcd8-a9ad-4c3b-b88b-bd1941404623,ccaf0081-ef3b-410c-84ab-8ea1780923df,dcb8c1ab-1ff3-40c0-a01f-0b6172bdedd1,click,2023-09-08 08:05:46
2f57e1bd-ddb3-4103-9eee-8d84da309343,c72c0e96-7a17-49f1-9548-52a3f54bf7e3,e0848f18-8c73-458f-8df9-74b6d0790233,view,2023-09-02 02:50:25
f6070fb9-1106-4f16-9a59-13cae0bdbb1e,bc39758a-db4d-47a2-b8d4-536044cb4fe3,3c2af680-e184-4438-a8c2-b57300359cab,view,2023-09-07 10:22:28
6fa05859-a637-4e58-9d18-45de1e5512ef,bc0d84cf-5026-4ae9-a8b4-df388179d9e2,16572ddb-a452-4d6b-9663-6efce86dd3c3,view,2023-09-13 19:29:25
0fdebbe2-7458-44bf-b0ce-d642886219b7,bc39758a-db4d-47a2-b8d4-536044cb4fe3,e775eb02-c061-4788-8608-2a0470ac684e,conversion,2023-09-09 13:05:08
7f5a2d44-8894-4dd3-a24b-e3ba59820d6f,d9efafdb-1f19-446f-917e-bfa4a1e01c4d,42359680-4635-4293-97c8-aeaf0ad1f515,view,2023-09-20 02:42:26
f42b2f9d-2f95-4115-93ab-2ee82f1778f4,dd67436e-9798-44cb-baae-7c37f66c442e,e0b02d2e-fcb3-463e-892f-9146a9edb798,click,2023-09-29 16:48:48
3f7d7480-455c-490e-b309-b80701eda54a,c72c0e96-7a17-49f1-9548-52a3f54bf7e3,089840d3-c494-4d95-b6a3-0b1ac3e959ca,conversion,2023-09-05 22:10:29
e39c94e1-7bc2-4d8e-87b0-a96882ecc456,c72c0e96-7a17-49f1-9548-52a3f54bf7e3,76e888e0-350c-4d03-9e9c-fa416bcba82e,view,2023-09-08 06:12:05
96329105-8c72-4536-9611-ecc7c5c5106d,46853ac8-fd87-4ef9-bd70-39f99e9938a6,2eec65d7-f10a-4316-9f60-fecbc7cd29d7,click,2023-09-05 10:46:25
6ba49982-e849-4faf-aa06-1f6d3aa079dc,d9efafdb-1f19-446f-917e-bfa4a1e01c4d,19e8f043-6a36-4572-984c-75a28a77a6ef,conversion,2023-09-09 01:20:25
2898ef5c-4f28-4e7d-95eb-8fe331d21b7f,d9268924-b538-4ba3-9d8b-3e8f4c087ea8,aae7e941-b2dd-4447-8d97-0bd5ca2ff681,view,2023-09-25 18:22:44
34bc455a-e1d3-407c-b328-c6ed5f7573c7,afd5ffb1-79ea-493b-928b-2fdad1af83f0,1ef952ba-ec33-4933-b2c3-3e3f877ee02e,click,2023-09-15 13:09:46
eb47f5bb-804c-4e0f-8b4a-020119e95f8e,65c7b42b-c7b6-473e-bb64-c7ef01c27af3,063ab20f-fe4c-43f7-a8f2-2e58a393bea7,conversion,2023-09-24 06:14:03
d5b8d146-41ea-41e2-940d-004a0ba9a848,09eed97b-854e-424a-91cb-e2620f2c5e39,e8489343-b380-43b2-bfb1-2c123e3b9b33,conversion,2023-09-20 09:47:06
df5af800-98d5-4fe8-a408-03c92a94118d,3cecc100-b764-4cab-9c67-22b8e4e2221d,37845bbe-64a5-4133-80e8-f8f0e971bb7a,conversion,2023-09-18 17:53:47
1eb629db-dbb9-4188-a1f4-5e211a85a73d,46853ac8-fd87-4ef9-bd70-39f99e9938a6,5cf17d7e-cc16-467e-bba7-2463cc60f591,click,2023-09-10 13:18:53
1dc327de-16c7-4679-9a0c-1abf6b76c8e7,a76573d0-9a03-49b3-bf79-a4788d31443f,8d87ce6b-f76c-49f8-ad34-e02e5f1befb3,conversion,2023-09-02 23:05:06
c18d7bf8-0c36-416c-b427-d58397ab25e5,d99450e5-06bf-490d-a88a-101a17caa881,9a968be8-7cce-4708-b278-8f0d61320508,view,2023-09-13 10:49:48
db83df79-ffbd-46fa-a59e-de9d0297204f,3efcdd4d-937c-4f40-b421-30d75d4fb732,657fa5d1-1fb0-4317-b831-ab8b5e593a5f,view,2023-09-13 15:04:28
b9a311de-6683-4882-9ce4-3b79e7db736b,d8c66ffc-b6d6-4443-989e-0e7b89d1c86e,9d7af438-6f1e-4b23-8369-bca45c89b2ef,click,2023-09-25 23:01:41
921f63fa-967f-4fba-9953-34c1020c2bf6,65c7b42b-c7b6-473e-bb64-c7ef01c27af3,fac05a28-f744-44de-b8b7-683a073e94b0,click,2023-09-22 06:47:44
c43a06ee-1e90-4f01-82f0-a5e51bc80182,3efcdd4d-937c-4f40-b421-30d75d4fb732,6b56209c-b041-4864-bde8-3c3b76060cf4,click,2023-09-03 21:21:38
6030276d-fa4a-452e-990b-b8f57d70723e,dd67436e-9798-44cb-baae-7c37f66c442e,c791b36f-6997-488e-b14f-eb8aa35b8785,conversion,2023-09-05 08:46:50
b03bc3c8-c139-4311-b563-5158ffe35c3c,d8c66ffc-b6d6-4443-989e-0e7b89d1c86e,bc901c4b-e461-4e23-b79e-708dafac28f2,view,2023-09-04 19:25:05
99ae3ebb-bc50-4cd7-87e3-a73d6ef164e9,3efcdd4d-937c-4f40-b421-30d75d4fb732,256b177a-fa29-4fbc-9a6c-fceafe13a21b,view,2023-10-01 04:37:52
e2fb0ab9-7859-4209-98e2-ff8e05ea6906,dd67436e-9798-44cb-baae-7c37f66c442e,42c2dfa4-7384-4886-aa1b-a2e01fb4a485,view,2023-09-18 04:43:12
fb212698-a4d9-4f37-8bcc-800ccc4e502c,d99450e5-06bf-490d-a88a-101a17caa881,970fbc32-9db5-407f-a071-e133fa1415f5,conversion,2023-09-12 04:10:48
c8609739-2d81-4d93-89d2-b53d7b176460,c72c0e96-7a17-49f1-9548-52a3f54bf7e3,e5a61cb7-2d58-4a39-a129-2585ed679aad,click,2023-09-23 02:34:41
2e0d4aed-d3ff-49c9-a601-1175d7d70e29,65c7b42b-c7b6-473e-bb64-c7ef01c27af3,27ccbf71-112c-48fd-a397-58f191995cca,view,2023-09-22 16:42:50
e738ca38-6346-406d-8757-e29eace30f71,3cecc100-b764-4cab-9c67-22b8e4e2221d,6e347f03-7c9c-473f-840e-3ab4e2d59670,conversion,2023-09-02 20:18:19
12725412-3a33-4a21-9096-6670bae14780,a76573d0-9a03-49b3-bf79-a4788d31443f,ef7cfa37-3ff7-43be-8ec1-0acb14c06075,click,2023-09-22 23:54:55
edf7a617-d192-4e5e-82b3-044a647d901e,a76573d0-9a03-49b3-bf79-a4788d31443f,aa210ca9-8291-4421-bb98-2123602f214a,click,2023-09-23 09:45:49
82a31de8-da6e-4585-83f6-e1363eb18a08,3cecc100-b764-4cab-9c67-22b8e4e2221d,4aca4f96-2ff3-4ecc-a2e9-5ae333d2f9e5,conversion,2023-09-07 17:42:54
06034b76-5241-40b9-805d-b213d77ceae7,d9268924-b538-4ba3-9d8b-3e8f4c087ea8,dd809f04-fc19-486e-bfa2-aa6a455ace7e,conversion,2023-09-28 06:54:28
a93f88e3-1473-499b-88ed-dd27c9e268f5,d9268924-b538-4ba3-9d8b-3e8f4c087ea8,2cfcba58-4d12-45ba-83c4-b1a9c25c64a8,view,2023-09-19 11:45:15
3dd70c38-449a-4f38-b859-3dd36f6424a4,46853ac8-fd87-4ef9-bd70-39f99e9938a6,6bd11c9a-cacf-46f3-a6fd-1bb3a70b6a00,click,2023-09-04 14:59:22
e61f9e16-8808-424b-beae-db1c5aa72a28,d99450e5-06bf-490d-a88a-101a17caa881,526ca3d2-eb68-4846-87f2-a5c451716942,view,2023-09-02 19:35:00
887171ba-210a-4cb7-bf29-021162786164,bc39758a-db4d-47a2-b8d4-536044cb4fe3,b4e59010-30eb-414c-8172-c085583bcc2c,click,2023-09-11 16:37:45
df37c916-f42c-4d66-8e76-01b579f8c470,3cecc100-b764-4cab-9c67-22b8e4e2221d,8af8d62a-5512-47dd-a885-960e8f6b08a1,click,2023-09-10 08:51:39
1d765155-a271-4d91-9e22-7a5810cd5e02,ccaf0081-ef3b-410c-84ab-8ea1780923df,682b9800-74e9-4b0f-8c90-d52e6aaa3b99,click,2023-09-24 19:13:58
061d9c6e-8023-4951-8c6b-e675cdb05f16,d99450e5-06bf-490d-a88a-101a17caa881,9ef0f955-92c1-4b85-b7e3-72c9c0f098f2,view,2023-09-25 09:10:53
c4473e1e-97d2-4ff6-a47d-a1300a2f7192,bc39758a-db4d-47a2-b8d4-536044cb4fe3,d91c40d9-937b-4594-a4c8-d15638a697b2,click,2023-09-24 12:39:53
